,chroma_stft,rms,centroid,contrast,flatness,zero_crossing_rate,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,mfccs_30,mfccs_31,mfccs_32,mfccs_33,mfccs_34,mfccs_35,mfccs_36,mfccs_37,mfccs_38,mfccs_39,mfccs_40,Class
91,0.3711912,0.0312629,2477.372410785685,21.781406552690733,0.032534737,0.11086806809971098,-233.54182,88.2076,-17.489328,-20.900461,-39.020473,-11.995511,-19.242981,-3.1119971,-17.176704,-6.9324565,-22.23408,-12.258919,-16.50077,-9.858873,-9.535653,-4.174161,-12.796911,-6.055577,-10.088146,-5.222205,-9.756574,-3.618876,-7.5909657,-1.0503569,-4.7937922,-1.7048043,-3.1309533,-1.1278098,-4.3949738,-0.27567723,-5.6868925,3.04274,-0.9557692,3.0024412,1.9406204,5.003522,-1.9686166,0.17333473,-1.7108133,2.1787672,3
92,0.53604674,0.019062676,2504.217437214609,18.91874491427945,0.0221263,0.10702673410404624,-483.63702,41.106007,-32.060722,-9.985807,9.720626,10.059839,11.3189535,8.681075,-1.0624876,-2.5320506,1.3703871,4.9824514,5.579603,7.6268983,1.8235753,2.4496636,0.13011514,2.2618127,3.865139,3.9994645,2.1184647,1.0031892,2.2828963,5.0062547,1.0615094,1.0253625,0.31354862,1.7493044,0.75332445,0.1953419,2.3186822,3.125053,1.514244,1.646426,0.4727822,0.62694645,2.1567583,4.0301337,1.3793191,-1.0587746,3
93,0.5889868,0.010664501,2600.4968407100346,18.498508866696557,0.024998544,0.1021919029985549,-553.9364,56.78844,-14.031734,-3.580195,11.790366,10.66815,10.805516,9.645481,2.127396,1.3824905,2.7688203,3.831883,3.4897518,6.205037,1.6522694,3.8431122,2.388802,0.7160893,2.0672264,3.588571,4.0148783,1.0268748,1.1671758,3.4276187,1.8954551,1.6916206,1.4409432,2.426098,2.3816657,-1.0343671,-0.24854127,1.5097424,0.97259,1.156356,1.3080951,1.7960098,2.1804078,1.887485,1.5969694,0.15561256,3
94,0.4535836,0.030255962,2172.293126769413,19.494351712360096,0.015848164,0.11346188583815028,-416.173,65.88241,-51.770706,-26.526709,6.692409,6.8695745,8.016014,9.208503,-3.095036,-4.3639994,0.9006179,4.2171955,0.44487065,0.65690506,-3.6424842,2.3826344,1.8273727,4.2546053,5.0604,3.373907,0.14118932,-0.3408032,2.0706668,4.2765627,0.7428737,1.0336639,-0.94027746,1.2529988,1.5759641,1.7543188,1.4940817,3.2791262,1.8715948,1.3468913,0.9814979,1.9629806,1.9568177,1.915794,1.0623542,-0.9995854,3
95,0.5608104,0.010543657,2378.169795239315,18.884624046057834,0.021317204,0.09522895592485549,-535.1361,67.54435,-13.889393,-8.120503,9.334544,8.816103,10.443271,8.692956,0.5594464,3.0818563,3.2869349,1.1119789,2.1098273,1.7159784,-2.5295062,1.1080292,2.1610818,1.0946165,1.7460426,5.3695464,3.21381,0.03243077,1.0527018,2.9784296,3.2039456,3.3775518,1.5704033,2.0439496,2.048225,2.0150554,0.9787451,0.93272305,0.9784679,2.5590415,2.3699477,2.1905575,0.39643604,0.021380639,0.44451112,0.069203384,3
96,0.53648776,0.034776814,1913.4705162297748,20.91014124905573,0.004477784,0.05716842033959538,-419.2551,59.7135,-7.4221034,-18.77769,-3.0292299,9.574462,-8.858392,2.1726232,4.7832336,8.138748,7.0637565,0.3728405,3.6824827,10.7616625,8.739897,7.620095,4.339051,4.180873,5.9344406,2.0681622,-0.5171465,-0.10111219,1.0098588,2.0364113,0.7380058,1.2746531,1.702822,0.3872976,2.0750105,2.9675279,0.8489013,2.5952017,2.395133,3.60908,1.3722322,1.6374995,1.2123412,2.0228968,1.6263978,2.2953184,3
97,0.45046142,0.017871294,2237.7028981801645,20.899374998509,0.009251171,0.0846420023482659,-457.02032,79.19848,11.82979,-15.169098,-2.4752886,7.3941755,-5.6773295,5.6402225,3.270209,6.1042013,3.9739027,1.114835,3.268979,12.533398,11.218198,10.870862,7.7900434,1.578408,1.9875367,-1.7868696,0.45911086,2.4640608,0.2403583,1.817616,-0.8104158,0.6557507,0.38224748,1.5917953,2.754563,3.5726254,-0.41295567,1.9299976,1.8508708,3.2187686,1.7578139,2.1177359,-0.68812484,0.73520815,0.16212247,3.3192482,3
98,0.4641129,0.024361406,1151.882984353435,21.016552842992642,0.0016923145,0.03204874909682081,-469.81097,83.101944,23.64163,1.9555947,2.103695,10.320085,-7.3447366,-2.8639753,-1.5560806,0.5384809,3.5870066,-2.6120327,-2.4727025,3.5834165,4.584689,3.6253896,3.6268466,3.4034636,5.5317674,2.2690892,-1.9813772,-1.8741988,-1.7609907,-0.74485296,-0.7912368,-0.71726424,-1.3999225,-0.78878176,2.643029,4.553882,1.9917403,2.919408,1.8048385,2.0120032,2.0153348,1.8542345,1.4680364,0.72873884,0.32423523,0.79120135,3
99,0.50024825,0.086996466,2442.6258133146534,19.51892473229957,0.010970863,0.05695109284682081,-168.69373,89.01533,52.172215,20.242624,12.4289255,0.3840788,6.759767,26.40158,1.2130473,12.122194,8.2752905,7.3065586,3.66019,-5.7561035,0.67503846,-2.8915455,-11.9587755,0.8756488,-7.717573,-1.210835,-9.636351,4.489987,-3.6578052,-2.1331663,-1.3629973,-2.7497342,-2.4139853,-4.163346,-1.9788071,-0.10340976,-2.6029468,0.42505032,1.8195853,0.66371894,-6.684857,-1.2244403,-6.992495,0.6105985,-1.0872657,1.8771459,5
100,0.5456554,0.087681204,2366.461390656056,19.87184219623479,0.010223123,0.05719382225433526,-168.73874,90.70983,52.30112,21.829258,12.315116,0.38466385,6.065505,27.168833,0.7114655,12.496472,6.718022,7.0347977,1.9755083,-7.9205484,-0.6060185,-5.1462455,-12.034253,2.1920063,-6.81564,-0.07431818,-9.894694,5.1281443,-4.0450425,-3.4365842,-2.606021,-2.200208,-0.25458702,-3.1939242,-0.2003316,0.063706726,-3.8305473,0.28013968,0.33730507,-0.7917837,-6.486959,-0.99346423,-7.072782,0.08082435,-1.4302597,0.7359924,5
101,0.5611508,0.071328364,2439.1729019549493,20.11535925142682,0.011243937,0.0607105762283237,-189.96805,88.70161,51.864033,21.33088,12.901187,1.0699188,6.340901,27.055178,-0.50213236,12.337187,7.894133,5.7069044,0.7346114,-10.037883,-2.1223955,-6.842199,-11.276029,1.8296096,-7.071124,0.4195703,-10.8967085,4.0215163,-4.5139155,-5.5084915,-3.7806432,-2.9683313,0.8725183,-2.9887223,0.547146,-0.63958514,-5.3797073,1.5837315,-0.6163639,-1.0123184,-6.6695337,1.3801965,-6.6073103,-0.55332476,-1.0634029,-0.11056598,5
102,0.53254986,0.05392817,2689.5126330154017,19.82633683404176,0.015349967,0.06907345104768786,-202.63475,83.099686,48.421272,17.36871,12.556388,1.8198692,8.583258,27.53158,-1.8766314,10.850186,10.863051,6.364843,0.9451688,-9.634009,-1.6815432,-5.774132,-11.916899,0.6665634,-7.0004587,0.7295798,-11.107322,1.481017,-5.7738314,-6.0127425,-3.561303,-3.176335,0.30368042,-3.5328507,0.054193374,-0.6592983,-6.570468,1.8817047,0.37514713,0.48365873,-5.70161,2.892871,-5.9978685,-1.1108338,-1.1303142,0.894086,5
103,0.5259105,0.05368074,2788.5890412327826,19.826075353607507,0.016632093,0.07480581647398844,-199.55078,80.79483,48.400436,16.937643,12.503017,1.563472,7.9727817,26.769873,-2.1026828,11.456797,11.789205,8.000776,0.7970322,-8.270214,-1.8633236,-4.2959757,-12.770124,0.14140338,-8.188704,0.93727404,-10.131621,1.3138229,-5.9642773,-7.3105707,-3.727103,-3.0404003,0.50907654,-3.7602766,0.018020459,-0.0045840037,-6.5732594,0.9192308,0.1616746,0.50617653,-5.8431215,2.8127658,-5.678141,-1.5609635,-1.4599183,1.236992,5
104,0.53679276,0.05557035,2830.7463008730506,19.905830864166,0.01704892,0.07547755599710983,-196.16348,79.23424,49.27993,17.800476,11.558481,0.17382993,8.112478,28.007265,-2.2938397,12.595918,11.615559,7.932576,2.1273966,-7.013253,-2.2471046,-3.915353,-12.813426,-0.8242906,-10.191949,-1.3686862,-11.330079,1.7811146,-4.1200786,-7.8567715,-3.329576,-2.6125078,0.0850575,-3.259586,0.033469588,-0.028995657,-4.6554074,0.7092918,-0.14194094,0.35775048,-7.3371387,3.612204,-5.1029377,-1.2566539,-1.9306958,1.6414183,5
105,0.5376339,0.059913713,2815.1707581203577,19.86486754258865,0.01645699,0.07137091311416185,-192.29594,79.65995,49.363598,17.331734,11.466315,-1.0469816,9.796561,29.808395,-1.2262548,12.080484,10.841865,7.310429,2.5204058,-5.7015615,-2.8061252,-5.018295,-13.568365,-2.2966244,-9.65515,-2.6146345,-12.349135,1.9848291,-3.510467,-6.8098235,-3.2567394,-2.50487,-0.44459718,-2.554203,-0.07612283,-0.7390151,-3.4914339,0.004644471,-0.0028244774,0.73629385,-8.068022,3.752454,-4.5607305,-0.44800118,-2.3881621,2.192278,5
106,0.5442272,0.059082825,2809.968728148935,19.842992809346516,0.01664937,0.07138784772398844,-192.79358,81.05481,49.749058,16.024862,11.191481,-1.7010528,9.698924,30.106281,-1.3575872,11.096925,10.677149,7.2994094,2.6341777,-6.3226314,-2.9068666,-6.3473344,-12.967991,-1.8057618,-8.125271,-2.2344642,-12.383068,2.1490912,-3.6187906,-6.6013975,-3.3918324,-3.7573302,-0.14576697,-2.6323671,-0.20965777,-1.1400793,-3.303277,-0.25895762,0.091283314,1.2789617,-8.240369,3.407846,-4.3816037,0.32943696,-2.784224,2.411796,5
107,0.54267883,0.05837123,2752.6587831769557,19.86098241105972,0.015664157,0.06909603052745665,-195.53075,81.63979,48.32875,16.489641,11.755036,-0.3351833,9.594809,29.906887,-1.8750558,11.78708,11.400104,7.2078457,3.2854643,-6.935748,-2.6828644,-7.0053253,-11.59653,-1.7139847,-9.32981,-1.4486499,-10.860766,3.660188,-3.3900971,-7.3425775,-3.7240949,-3.9933312,-1.1929408,-2.9728172,0.5114501,-0.70890164,-4.1158895,0.2401501,-0.1412991,0.84365016,-6.7991414,2.8201046,-5.5793724,0.02149132,-2.3691607,2.3080401,5
108,0.5628267,0.09127183,1517.1083086508645,21.860781042921545,0.002961765,0.11212405166184972,-131.39604,159.58841,-71.82528,-2.9255447,21.335802,9.035798,6.9975305,16.85961,12.12975,4.8639035,-2.098439,18.666231,-14.454439,2.9577034,-3.7834728,-9.359677,-19.673914,-1.8415813,-5.132045,-1.7655607,-1.6333699,1.7140496,-6.2866373,-1.8749429,1.0941466,9.970392,3.1822405,-1.0427084,-7.4549227,5.4997854,-6.311041,-3.8808756,-4.8522577,-1.775618,0.11096474,9.059276,-7.2089715,-7.262102,-3.2610943,-4.0908933,4
109,0.57446337,0.112983264,1596.5749655574882,22.22890802898548,0.0034662555,0.12061675848988439,-104.06332,151.48206,-74.906136,-3.8098512,20.18293,10.451551,7.399273,17.108992,13.119622,5.283322,-1.3332413,19.03274,-15.897232,2.2349675,-3.9883518,-11.149038,-21.235804,-2.1192384,-5.966164,-2.6542675,-2.246465,0.35851455,-7.07268,-2.89068,0.5057017,10.385961,3.0384154,-1.3087163,-6.853002,6.5061107,-5.6633153,-2.6222813,-5.2117844,-1.9586133,-0.11804766,8.070657,-8.1795,-8.050461,-2.503838,-2.9807525,4
110,0.4863401,0.1059485,1587.9436820661256,22.591199365434303,0.0032349948,0.11683469562861272,-115.56706,150.3861,-71.77284,-3.815188,22.490992,9.334447,7.191567,17.714478,9.807068,3.4890158,-2.7767696,21.081232,-14.066965,2.3265243,-4.7893305,-12.152555,-23.426088,-4.892072,-4.1710043,-1.5690786,-1.7360646,1.9545825,-8.68245,-4.192016,1.2960302,13.065221,3.922089,-1.3701235,-5.3983836,5.0366993,-6.7492056,-5.192526,-8.576348,-4.0652432,0.21184792,9.753944,-7.336783,-8.572318,-4.426236,-4.3777742,4
111,0.49709097,0.0986096,1559.9870418427035,22.624534558650318,0.0029168446,0.11477149566473989,-126.29603,152.44052,-71.8149,-3.249416,22.697176,9.602018,8.271944,18.70792,10.421704,4.2031326,-1.8875344,20.784346,-14.134392,1.6171854,-6.2682934,-12.453622,-24.815636,-4.7001405,-3.9771714,-0.90168315,-0.820376,1.3865083,-8.986693,-5.3925915,0.120007865,12.563302,3.6321652,-2.0954626,-6.6513352,5.6013517,-6.7530594,-4.6701384,-8.938552,-3.5166926,-0.025732769,9.85146,-6.977308,-9.128405,-3.9216013,-3.087334,4
112,0.49056673,0.09508877,1523.812523318608,22.89772530039657,0.0026441533,0.10783395050578035,-133.18567,154.01094,-71.721,-2.5325723,23.447735,11.24817,10.385559,20.371815,11.919598,5.2010674,-1.8403648,19.757353,-14.578645,2.3031077,-7.375371,-13.718924,-24.218967,-3.4951503,-2.9734762,-1.0711763,-1.8360054,0.048725195,-8.889387,-4.514085,0.7591782,12.592189,4.528726,0.086160384,-5.803101,6.1712937,-6.9398518,-5.1880054,-9.061741,-4.1834927,-1.0580399,8.607858,-8.020732,-10.1911125,-4.217271,-3.103248,4
113,0.555896,0.13270979,1617.0134206622354,22.509706344432168,0.0036629632,0.12055466492052024,-87.76316,147.43893,-74.03388,-4.3096523,20.524939,12.833613,6.928868,17.185051,12.198551,4.0933933,-1.2016386,19.46155,-16.273077,1.9791586,-3.8711164,-12.276968,-21.793531,-3.7086034,-7.393861,-4.4074044,-3.7830927,-0.9938847,-8.013782,-4.0209503,1.1436347,11.445073,3.9092607,-0.28908154,-5.6595206,7.2224193,-5.0810003,-1.8277175,-5.177514,-2.8332608,-0.026137138,6.9596076,-8.571719,-9.370567,-3.6478162,-2.7955496,4
114,0.5269126,0.13885146,1644.2759443831026,22.561202837445332,0.0038621337,0.12139857297687862,-81.83794,144.84961,-73.87213,-3.9452014,20.230759,12.168734,5.2200146,16.675123,11.74533,2.6906471,-2.9902933,18.958523,-16.50221,2.314985,-3.2402916,-11.80371,-21.594814,-3.9399877,-7.5943217,-5.01457,-3.6591759,-0.902818,-7.9041896,-2.7283385,2.7765183,13.425093,5.662947,0.6383751,-5.125638,7.319439,-5.7131844,-2.239649,-4.096842,-1.7123425,1.3714032,8.168965,-7.9074945,-9.564086,-4.6403685,-3.5698314,4
115,0.53991795,0.13389763,1659.245918750855,22.470204749176098,0.0040724734,0.1243508399566474,-82.935875,144.4502,-74.032104,-4.079272,18.977,10.109042,4.828515,16.776224,12.424182,4.4700136,-3.316505,17.251951,-16.980412,3.333471,-2.0605617,-10.601775,-20.778168,-3.5476751,-7.11472,-4.151454,-3.4864628,-1.7718114,-8.922546,-3.1138873,2.092429,13.032145,5.3836365,0.014901486,-5.9483404,7.823878,-5.04161,-1.6433178,-3.044955,-0.25961998,1.9226031,8.821969,-7.224668,-8.097081,-3.5273833,-3.0720067,4
116,0.5547755,0.12614542,1627.0082359612247,22.430345463250706,0.0039666547,0.11990268244219653,-89.85977,146.45256,-72.009315,-3.2320194,20.03889,10.264226,4.2968426,16.685522,12.924579,7.8035054,-1.1883266,17.44397,-15.642443,4.7543507,-2.0515141,-11.7406645,-21.470951,-3.9963276,-6.6302752,-2.9288301,-3.1717029,-1.7125355,-8.92173,-2.7250655,1.1475098,11.528716,4.28679,-0.4557975,-5.6449413,7.6076207,-5.3173685,-2.3677752,-4.1947827,-1.606688,0.79187953,7.8620605,-7.677692,-7.841635,-3.4683204,-2.5959384,4
117,0.5629579,0.11512763,1595.4180119022326,22.491050487217212,0.003809057,0.1139304100433526,-99.992256,148.13441,-70.6449,-1.2356836,20.259953,11.304214,5.133231,18.13076,14.920424,9.520237,-0.4665478,18.855045,-14.362037,5.991074,-2.5539484,-12.894198,-21.478485,-4.0796413,-6.6959786,-2.7053266,-1.963968,0.22990373,-8.064061,-1.8198801,0.89805716,10.197745,2.9818108,-0.32704237,-4.861718,7.412726,-5.4070325,-3.5246582,-4.4047055,-1.9095962,-0.7084665,7.1390367,-8.392325,-7.851163,-3.7363222,-3.2758415,4
118,0.560285,0.108166024,1624.0977766331625,22.504107447734267,0.0038140228,0.11780843569364162,-105.89672,146.47215,-72.94699,0.04183658,19.66634,10.335061,5.9128084,18.295023,14.925078,8.19571,-1.6466442,20.002005,-14.463393,5.0108714,-4.8026347,-13.814186,-20.548616,-2.006004,-5.1920023,-1.6033138,-1.4043351,-0.20179224,-10.067788,-3.9119241,0.275839,10.79348,2.975846,-0.44276878,-5.264363,7.853932,-5.0782723,-3.9984696,-5.9243674,-2.6090155,0.32195365,8.9980955,-6.786792,-7.4534016,-3.9214447,-3.5352283,4
119,0.52166826,0.11243101,1676.6778909269656,22.55679206201396,0.004041607,0.12502540191473988,-101.75429,142.61452,-74.51337,-1.3263831,19.088263,8.55382,5.196624,17.463354,14.047931,6.7505255,-2.5198112,20.485493,-15.251939,4.365281,-5.274727,-15.007076,-20.855192,-0.7605069,-3.5623016,-2.0478296,-3.0927184,-1.5114665,-11.337599,-4.131295,1.4728047,13.382813,4.268234,-0.49539533,-5.582419,6.708801,-6.003961,-5.785062,-8.360539,-4.2606955,2.2228038,11.282103,-5.9781475,-7.396695,-3.7795901,-2.6308646,4
120,0.51552397,0.10920102,1651.1114174899337,22.56231424091575,0.0038443892,0.1223948925216763,-106.09012,145.27971,-73.127625,-2.5171454,20.626219,8.586229,5.4733768,16.703718,12.0946,5.643906,-2.6790955,21.62973,-14.812235,4.308222,-3.870685,-13.363569,-21.13499,-3.1725323,-4.128871,-2.697798,-3.66246,0.28871456,-9.517737,-3.197586,2.1233432,13.788007,4.1617293,-0.4318696,-4.726002,5.343313,-6.469735,-5.909342,-8.320848,-4.37362,1.2924538,10.753383,-6.8166814,-7.658687,-3.6968217,-3.6036391,4
121,0.47295895,0.059254944,2198.122431314051,20.01845514674471,0.02375925,0.1310443300189394,-129.69028,103.50308,-38.801033,-0.9534341,12.274793,5.2730618,-1.6269118,-1.8487215,-5.1974764,3.0848544,1.1552674,3.3577678,-5.221905,1.2436343,-1.8648762,-1.2738581,-6.0528755,2.6253002,-2.6010063,1.656732,-5.5307913,-4.06486,-6.1939096,1.2883853,-2.1216059,2.4061282,-3.022649,-0.7798848,5.4921346,9.164483,-2.688523,-0.120798625,-3.9866278,3.0890777,0.29388392,0.95563644,-3.4881175,-1.084589,-5.5665293,4.1304793,4
122,0.52621067,0.04835991,2623.813298791848,19.43984933494894,0.0559215,0.14239466672687862,-117.76998,84.53234,-23.249622,13.692626,-3.636471,0.8983994,-4.238366,3.9628913,-1.0443685,6.94408,2.2099788,-1.7684205,-7.5496283,0.94949895,-2.692223,2.480289,-2.0386188,5.8184223,-0.6949477,1.8855388,-1.6162602,-1.8824596,-8.218177,-2.1446707,-2.871014,1.1198416,-1.5604124,1.8623194,-3.101059,1.4275895,-2.4175797,1.3879684,-2.06015,1.1298062,-3.031308,-0.9336605,-5.2457943,-2.3465924,-2.5657113,-1.4393035,4
123,0.474628,0.045950785,2666.751527689896,19.749402384035722,0.055682857,0.14196001174132947,-123.620125,83.607124,-19.607456,12.411392,-3.686044,-0.989791,-6.9822555,4.6757817,1.0776554,6.091533,0.42957616,-3.0801477,-8.320631,0.6573122,-2.7937124,1.9348133,-2.991158,5.8258104,0.054456964,1.0451021,-5.40705,-4.9676275,-8.66982,-1.6618854,-3.1885157,1.0103941,-3.5920753,0.58356994,-3.5321658,0.37785524,-2.8959095,2.2744749,-1.3581845,1.43297,-3.2439382,-0.069003366,-4.9115562,-2.4634516,-3.0462713,-1.1992459,4
124,0.45547882,0.05777831,2665.9136262661214,20.202580295480644,0.051485877,0.13619942196531792,-103.93858,83.45334,-20.205816,10.47395,-3.084105,-1.6380596,-8.003412,3.6673174,-0.17481788,3.6906946,-3.396338,-6.494373,-7.933452,0.4146429,-3.998919,0.55871266,-4.769605,4.617666,-1.7315224,-3.595445,-9.29274,-5.7867355,-8.517985,-3.10693,-5.27716,-0.5525864,-5.6140428,-0.4553874,-4.553021,-1.1424618,-3.6507936,1.7208601,-1.6553624,1.1640329,-3.0827806,0.34935567,-4.8283424,-2.8636968,-4.329565,-0.8898205,4
125,0.47398436,0.058515713,2671.323387264023,20.53846128251318,0.049515434,0.1336366510115607,-105.72279,81.95797,-21.537563,10.683783,-2.0347307,-1.1750993,-9.692305,3.1415448,0.77941495,4.1998568,-4.2143526,-6.0026784,-6.9895406,0.61812544,-4.934544,-1.7480558,-4.5040116,4.6356716,-3.8195446,-5.3255825,-8.148514,-3.0334346,-8.048193,-3.8154368,-5.582406,-0.3290624,-5.423551,0.05601281,-4.8363795,0.3999708,-1.2341331,1.4534651,-3.1217797,0.6613898,-3.7181678,-0.31806102,-5.304501,-2.6681857,-3.880026,-0.75628996,4
126,0.52158004,0.041981444,2861.2976524390815,19.77871861255378,0.07401616,0.161908982117052,-122.34845,76.47803,-21.807663,7.8926373,-3.6044075,0.74164456,-12.231667,0.636192,-2.1621213,6.696079,-1.7237949,-1.6037631,-9.757097,-0.4206834,-2.2981367,2.0047283,-4.8733,4.7271748,-2.2920628,0.22117671,-3.2667503,-3.3756502,-8.132811,-2.2159693,-3.4972844,-2.5777676,-4.8012347,-1.4190732,-2.0241404,3.4000275,-1.7447933,2.5939643,-0.93819857,2.8961809,-3.8719792,0.446813,-5.76294,-0.8208855,-4.108031,-1.4859616,4
127,0.5347983,0.035610657,2911.948534905608,19.42847753607892,0.079177596,0.16902998554913296,-136.71902,73.89122,-22.122046,8.635818,-4.4266176,1.569814,-13.129089,0.01535925,-2.0466297,5.660937,-2.233197,0.7731066,-8.474934,-0.7433096,-0.7813096,2.6027503,-3.755618,4.8068438,-3.1123545,0.6695708,-1.4294541,-1.8592713,-8.3016,-1.240735,-1.9700637,-1.6477665,-3.5470347,-0.8988806,-2.761891,3.3538,-0.7716995,2.5491178,-2.6803305,1.5083786,-3.4623382,2.0533273,-4.718337,-0.1315507,-1.9626793,0.32383928,4
128,0.5431841,0.046356216,2660.68289192486,18.586141666277744,0.06473349,0.14593400018063585,-114.912704,86.65651,-18.556404,5.23442,-2.1905756,-1.1414617,-8.514214,3.0239491,1.8686005,5.1844797,3.0301204,2.786769,-4.4820695,3.2964969,-3.4980357,-0.7957902,-1.120115,5.493828,-2.4436276,1.6682727,-0.98489237,0.5235471,-5.0378838,-0.948454,-0.9399596,1.5375327,-1.978119,1.9998296,-3.5799773,-0.0046481313,-1.8281587,3.1522605,-3.523064,-1.1785188,-4.7268567,-0.21554288,-4.536637,-0.77071553,-1.8567594,0.9585889,4
129,0.5031382,0.050452787,2698.621717620329,19.11737306352667,0.063254476,0.14579852330202311,-107.82553,84.04003,-21.035492,3.5453184,-3.6999893,-3.3301868,-8.562349,3.7741287,2.33764,5.9889207,3.2503366,0.83052135,-6.4813776,0.8362648,-3.9375825,1.1131302,-2.937618,2.3827674,-2.850734,2.5334556,-1.3116673,-2.1096745,-8.931417,-0.75306267,0.61272866,1.6648309,-2.1824832,1.1945547,-4.1434093,-0.29572472,-2.9597945,1.8203062,-4.8447375,-2.9701097,-5.129064,-1.0402182,-4.6976933,-1.229006,-1.3884773,1.4932625,4
130,0.46879402,0.05011941,2726.0074460849874,19.38446436823991,0.061876196,0.1446864839234104,-112.32523,82.52117,-21.70475,3.6349611,-3.1368833,-4.137159,-8.688362,3.075941,1.6623971,6.7417893,3.4133108,-0.27051795,-7.705112,0.15568231,-2.936888,2.2467358,-2.6773424,2.5425432,-4.0652122,2.2320166,-0.82953805,-2.7191873,-9.303714,0.8192413,2.274603,2.1945028,-1.920783,1.1664733,-4.565183,-1.5936073,-3.84462,1.9411843,-4.104581,-1.2407955,-3.8934333,-0.15273437,-3.6339676,-1.6589293,-2.9207294,1.5771625,4
131,0.52988917,0.04826081,2706.2906919801508,19.099567477416496,0.062627286,0.14328373374277456,-113.75164,85.00783,-16.979315,3.2810543,-1.0943033,-1.5413402,-12.254251,3.5653415,3.1820538,3.768582,4.9355803,2.8304589,-5.908558,1.7469267,-2.7158635,1.5768477,-1.966624,2.6171913,-4.5895643,0.46169904,-1.6559942,-3.1725223,-9.1386795,-0.09600239,-0.8433511,-0.13620701,-3.585708,3.1065564,-2.3563216,0.51903874,-2.5738752,3.728893,-1.8619932,0.14611666,-4.295285,-0.77744794,-3.3378592,0.27224803,-3.966123,-0.45963997,4
132,0.52356136,0.054622937,2676.1262199876433,19.278004679236776,0.059458364,0.13912064216040462,-109.1928,85.774796,-16.125275,5.4025607,-1.5556644,-1.9708524,-11.264498,0.9578521,-0.18625355,1.597462,1.1329972,-0.48864993,-6.6454706,1.6454147,-3.1663692,-1.1315135,-2.1018705,4.4966345,-3.0687015,-0.73540205,-2.1445694,-1.7240287,-5.509419,-0.3717662,-1.3663857,0.822529,-2.9444354,0.36752874,-3.8576453,-0.11704989,-3.691771,1.5768526,-0.50642246,3.4801042,-0.9954273,0.91384834,-4.3290114,-0.050981246,-3.5075536,-1.7872678,4
133,0.4770041,0.07197328,2756.1765878615056,20.1047383195685,0.057852685,0.14056572886560695,-79.78308,80.7695,-18.783785,4.0756645,-1.121976,-4.652613,-14.736588,-1.1882855,-2.2954364,0.25989544,-1.3596829,-5.05212,-9.319674,2.3211617,-2.7906044,-1.9968246,-4.6269574,3.4342844,-3.6811256,-2.071617,-3.9118662,-0.7216063,-4.353371,-1.5783695,-3.10138,-0.9785118,-5.0086703,-0.27605844,-5.3127537,-0.568725,-2.1017787,3.3170261,-2.2130752,1.4840356,-1.7081364,0.27030593,-5.3247013,-2.6463308,-3.5930839,-2.0342302,4
134,0.5322087,0.10039886,2941.583331833633,20.097154392577778,0.07711628,0.16575313854768786,-43.79933,69.794586,-27.443472,4.6656976,-2.8347836,-5.123167,-12.452253,-1.2488555,-4.1130004,0.9583641,-2.2125583,-4.777263,-9.779049,1.7169843,-2.8968103,-3.5131826,-5.517073,2.5218997,-4.6638317,-0.9745498,-3.0520732,1.004461,-4.5364327,-1.6951202,-4.431179,-1.7508203,-3.9769197,0.3100082,-3.63729,1.325641,-0.676934,3.2529879,-3.3071408,0.055894118,-4.0466723,-0.3582699,-5.6607394,-4.83512,-4.04549,-2.6660445,4
135,0.6183585,0.12573996,3052.5597325537724,19.977302029521276,0.08977415,0.18973254606213874,-11.720305,61.829575,-37.50364,5.886845,-3.9318926,-6.61204,-10.115081,0.46673435,-6.66763,0.69488525,-3.531984,-1.6746992,-9.40963,-0.48158786,-4.9970703,-4.5807858,-5.0473814,2.3659787,-5.487794,1.244249,-3.0567515,-1.1230009,-6.917292,-1.1707284,-5.169019,-2.1992407,-2.5958743,0.7145597,-2.6378038,1.3560245,-2.128983,0.9477694,-2.0029292,1.9174459,-4.255784,-0.08170355,-6.3143315,-4.427203,-4.9224725,-2.6416142,4
136,0.6182766,0.10893642,3095.0324644358134,19.90997695979838,0.08656585,0.2032717666184971,-28.010326,56.07671,-45.08106,5.7063146,-3.48473,-9.142061,-11.33273,3.2871027,-8.517575,2.359305,-3.833382,-0.4449006,-10.903614,0.31455636,-4.3678126,-4.8303266,-3.7774298,1.5532262,-6.0729895,2.0767193,-2.913842,-1.343621,-7.2753124,-0.77812135,-4.8711176,-2.5325344,-2.7390304,1.7013205,-2.215132,1.8910228,-1.1609833,0.48270994,-2.1365309,2.82227,-2.5614352,0.9137889,-6.018659,-2.7639375,-4.2806234,-1.0099877,4
